,Item,Count, Correction,
1808,chondromalasia,1
775,chondrosarcoma,2
2165,chorangioma,1
4262,chorioamnionitis,1
2177,choriocarcinoma,1
2255,chorioretinitis,1
1874,chromosomal analysis,1
2095,chromosomal karyotyping,1
4327,chronic active hepatitis,1,hepatitis (chronic)
988,chronic bronchitis,2,bronchitis (chronic)
2928,chronic diarrhea secretions,1
4308,chronic disease,1
2376,chronic fatigure syndrome,1
3444,chronic glomerulonephritis,1,glomerulonephritis (chronic)
2515,chronic graft rejection,1
4423,chronic heart failure,1,heart failure (chronic)
2052,chronic htn,1,hypertension (chronic)
4463,chronic ischemia of the limbs,1,limb ischemia (chronic)
2217,chronic limb ischemia,1,limb ischemia  (chronic)
2184,chronic liver disease,1,liver disease  (chronic)
3984,chronic om,1,otitis media  (chronic)
3031,chronic perforation of tympanic membrane,1
2523,chronic pid,1,pelvic inflamatory disease (chronic)
246,chronic pyelonephritis,5,pyelonephritis (chronic)
3352,chronic recurrent sialadenitis,1
2183,chronic renal disease,1
2416,chronic renal failure,1,renal failure (chronic)
3131,chronic secretory om with effusion,1,otitis media  (chronic)
1796,chronic serous om,1,otitis media (chronic)
1941,chronic sialadenitis,1
1839,chronic sinusitis,1,sinusitis (chronic)
2168,chronic subdural hemorrhage,1,subdural hemorrhage (chronic)
4121,chronic suppurative om,1,ottitis media suppurative  (chronic)
1605,chronic uti,1,urinary tract infection (chronic)
375,churg-strauss syndrome,4
220,ciliary body,5
1666,cin,1
1487,ciprofloxacillin,1
592,ciprofloxacin,3
3886,ciprofloxacin po,1
4252,circumciliary vein occlusion,1
196,circumflex artery,6
1454,circumflex femoral artery,1
2618,cirrhosis,1
69,citalopram,10
521,clang association,3
805,clarithromycin,2
4488,clauser’s syndrome,1
4207,claustrophobia,1
3892,clean catch of urine,1
2100,clean catch of urine for c&s,1
1520,clean catch urine specimen for culture,1
1407,clean the wound,1
3539,clean the wound and dress it,1
3372,clear airway,1
920,clindamycin,2
4130,clinical psychologist,1
83,cll,9,leukemia (chronic lymphoblastic)
2017,clomifen therapy,1
3964,clonidine,1
173,clopidogrel,6
3690,clopidogrel 75mg,1
3825,close contact,1
1382,closed reduction of fx,1
2562,clotrimazole,1
2663,clotting factor,1
4487,clotting factor problem,1
2659,clotting factors,1
3996,clotting profile,1
927,clotting screen,2
189,clozapine,6
4530,clumped platelets,1
462,cluster headache,4
45,cml,11,leukemia (chronic myeloid)
201,cmv,6,cytomegalovirus
2703,cmv and rubella,1,cytomegalovirus and rubella
305,cmv infection,5,cytomegalovirus
1722,co poisoning,1,carbon monoxide poisoning
884,co-amoxiclav,2
672,co-codamol,3
343,coa,4,coarction of the aorta
3904,coag profile,1
361,coag profile,4
853,coag screening,2
1267,coagulase +ve cocci,2
807,coagulase +ve cocci in sputum,2
4420,coagulase –ve cocci,1
3672,coagulation disorder,1
2958,coagulation factor,1
397,coagulation profile,4
4324,coagulation study,1
1122,coal tar,2
2712,cobolamin,1
363,cocaine,4
1731,cocaine od,1
2767,cocodamol,1
1902,cocodemol,1
7,cocp,21,combined oral contraceptive pill
2876,codeine,1
3284,codeine phosphate for pain relief,1
1913,cohort,1
3603,collateral info,1
1016,colles fx,2
3316,colon ca,1
2778,colon cancer,1
346,colonoscopy,4
1050,colonscopy,2,colonoscopy
2560,colorectal ca,1
852,colorectal carcinoma,2
1480,colorectal polyps,1
80,colposcopy,9,colonoscopy
3733,columnar to squamous epithelium,1
3589,combined pill,1,combined oral contraceptive pill
1634,comes through femoral ring,1
3213,common peroneal nerve,1
2530,community psychiatric nurse visit,1
4500,compartment syndrome,1
3978,compensated metabolic acidosis,1,metabolic acidosis (compensated)
3977,compensated resp alkalosis,1,respiratory alkalosis (compensated)
1125,complete heart block,2
2375,complex partial seizure,1
2817,complicated femoral hernia,1
1323,compound fx,2
3802,compression of common peroneal nerve,1
3804,compression of the s1 nerve root,1
3803,compression of the tibial nerve,1
2933,compression with palm of one hand,1
2932,compression with palm of two hands,1
2974,compression with rescue breaths 15:2,1
2955,compression with rescue breaths 30:2,1
3668,compulsory admission under mha,1
624,concealed hemorrhage,3
1812,condom catheter,1
1801,conduct lp,1,conduct lumbar puncture
632,cone biopsy,3
1167,congenital,2
4218,congenital adrenal hyperplasia,1
2234,congenital biliary tract obstruction.,1
1286,congenital cholesteatoma,2
3525,congenital cystic adenematoid malformation,1
816,congenital cystic adenomatoid malformation,2
661,congenital diaphragmatic hernia,3
374,congenital hypothyroidism,4
3233,congenital sensorineural deficit,1
795,congenital storage disorder,2
629,congenital viral infection,3
2546,congestive heart failure,1
329,conjoined tendon,4
2893,conjoint tendon,1
834,conjunctiva,2
230,conjunctivitis,5
2502,conns disease,1,conn’s disease
1083,conn’s disease,2
935,conn’s syndrome,2,conn’s disease
1495,conservative,1
1577,conservative management,1
3319,conservative tx,1
946,constipation,2
3511,constrictive pericarditis,1
891,contact dermatitis,2
3735,continue amitryptaline,1
3844,continue antibiotics and add iv antifungals,1
3909,continue breastfeeding,1
2049,continue cocp and backup contraception using condoms for 2d,1
2075,continue cocp and backup contraception using condoms for 2wks,1
2050,continue cocp and backup contraception using condoms for 7d,1
3675,continue current management,1
3843,continue iv antibiotics and add oral antifungals,1
3248,continue iv ceftriaxone as mono-therapy,1
3102,continue lithium at the same dose and stop when pregnancy is confirmed,1
3103,continue lithium during pregnancy and stop when breast feeding,1
3846,continue only present antibiotics,1
997,continue regular child care,2
3902,continue regular child care,1
2048,continue regular coc,1
3664,continue regular oral hypoglycemic,1
4056,continue same dose,1
3944,continue same tx,1
1770,continue ssri,1
2749,continue warfarin,1
1644,continue with surgery,1
3503,continue with warfarin,1
3504,continue with warfarin and add heparin,1
2449,contrast ct brain,1
2439,contrast mri optic nerves,1
909,control,2
2033,controlled a-fib,1,controlled atrial fib
913,controlled asthma,2
3489,controlled atrial fib,1
876,conversion,2
914,conversion disorder,2
2093,coomb’s test,1
235,copd,5,chronic obstructive pulmonary disease
4302,copper containing iucd,1
2300,copper iucd,1,copper intrauterine contraceptive device
765,copper ius,2,copper intrauterine contraceptive device
754,copper t,3,copper intrauterine contraceptive device
593,core biopsy,3
147,cornea,7
4399,corneal foreign body,1
730,coronary sinus,3
4299,coronary spasm,1
2468,corpus callosum,1
540,cortical blindness,3
1360,corticosteroid,2
3865,corticosteroid im,1
3866,corticosteroid iv,1
216,corticosteroids,5
980,cortisol,2
323,costochondritis,4
2956,costochondritis (tietz’s disease),1
118,cotard syndrome,7
966,cotrimazole,2
3484,counselling,1
2215,courses of dpt vaccine,1
2205,courses of dt,1
3246,court involvement,1
1658,couvade syndrome,1
2210,cover with antibiotics,1
3756,coxavara,1
2421,coxiella burnetii,1
1813,coxiella burnetti,1
979,coxsackie virus,2
4536,cpr,1
3377,cra thrombosis,1
1575,craniotomy,1
553,crao,3,central retinal artery occlusion
2485,creutzfeld-jacob,1
2919,creutzfeldt jacob disease,1
2596,crf,1,renal failure (chronic)
699,cricoid cartilage,3
4496,criminal,1
180,crohns disease,6
1064,crohn’s disease,2,crohns disease
4054,cross match blood,1
526,croup,3
4232,crp,1,c-reactive protein
3378,crv thrombosis,1,central retinal vein thrombosis
388,crvo,4,central retinal vein occlosion
4044,cryosurgery,1
330,cryptococcal infection,4
1031,cryptococcus neoformans,2
878,cryptogenic organizing,2
585,cryptosporidium,3
1888,crystalloids iv,1
1889,crystalloids sc,1
2563,crytogenic organizing,1
595,csf,3,cerebrospinal fluid
170,csf analysis,6,cerobrospinal fluid analysis
2757,csf exam,1,cerobrospinal fluid analysis
1070,csom,2,otitis media (chronic supporative)
0,ct,54
111,ct abdomen,8
2571,ct acoustic canal,1
3633,ct angio brain,1
23,ct brain,14
2755,ct brain with contrast,1
3326,ct cerebellum,1
3006,ct cervical,1
279,ct chest,5
2354,ct guided drainage,1
32,ct head,13
1448,ct kidney,1
3891,ct lumbar spine,1
779,ct neck,2
4516,ct of internal auditory meatus,1
1876,ct of pituitary,1
4538,ct pelvis,1
200,ct scan,6
4396,ct scan of internal auditory meatus,1
2781,ct scan of the abdomen,1
3096,ct spine,1
945,ct thorax,2
430,ctg,4,cardiotocography
315,ctpa,4,computed tomography pulmonary angiography
746,cubitus valgus,3
1665,culdo-centhesis,1
2559,cushing syndrome,1,cushing’s syndrome
2408,cushing's disease,1,cushing’s syndrome
2500,cushings disease,1,cushing’s syndrome
337,cushing’s disease,4,cushing’s syndrome
85,cushing’s syndrome,9
3005,cvd,1,cardiovascular disease
1093,cvs (chorionic villous sampling),2,chronic villous sampling
1,cxr,40
3292,cyanotic heart disease,1
4188,cyclazine,1
2029,cyclosporine,1
561,cyclothymia,3
221,cystic fibrosis,5
4295,cystic medial necrosis,1
3036,cystitis,1
208,cystoscopy,6
1716,cystoscopy with biopsy,1
2185,cytotoxic chemotherapy,1
3208,cytotoxic meds,1
295,d-dimer,5
2965,d.	deep inguinal ring,1,deep inguinal ring
3167,d.	gedankenlautwerden,1,gedankenlautwerden
1097,danazol,2
3185,dark ground microscopy from mouth ulcer,1
3453,dark ground microscopy of the ulcer,1
2953,day2 lh and fsh,1
2979,day21 progesterone,1
2034,dbp 90mmhg,1
3620,dc cardioversion,1
2088,de quervain’s tenosynovitis,1
4022,death could be due to occupational illness,1
3424,decompensated cirrhosis,1
4058,decrease the dose,1
4297,decubitus angina,1
263,deep cervical ln,5
598,deep inguinal ring,3
3695,deep venous system,1
634,defer immunization for 2wks,3
2437,deferoxamine mesylate,1
2332,deficiency d. lead poisoning of  b12,1
4234,deficiency in thyroid hormone,1
2312,deficiency of folate,1
2765,degenerative,1
4430,dehydration,1
1980,delayed fine motor development,1
1979,delayed gross motor development,1
3009,delayed motor development,1
3013,delayed sitting,1
1983,delayed social development,1
3022,delayed speech,1
1981,delayed verbal development,1
3577,delirious hallucinations,1
2231,delirious state,1
313,delirium,4
74,delirium tremens,9
2698,delivery of baby,1
392,delusion of control,4
820,delusion of doubles,2
391,delusion of grandeur,4
621,delusion of guilt,3
1123,delusion of nihilism,2
117,delusion of persecution,7
394,delusion of reference,4
1803,demeclocycline,1
429,dementia,4
1058,dengue,2,dengue fever
504,dengue fever,3
1160,dental abscess,2
1121,dental caries,2
3195,depends on the genetic make up of the partner,1
1035,depo provera,2
802,depot provera,2,depo provera
84,depression,9
3470,dermatitis,1
789,dermatitis herpetiformis,2
1019,dermatitis herpitiformis,2,dermatitis herpetiformis
965,dermatomyositis,2
2089,dermoid cyst,1
721,desensitization,3
4280,desipramine,1
1214,desmopressin,2
1393,despiramine,1
2169,despressed skull fx,1
3223,destruction of keratinocytes,1
2138,detrusor overactivity,1
3910,deviated nasal septum,1
416,dexa scan,4
3322,dexamethasone,1
4239,dexamethasone im,1
4240,dexamethasone po,1
1401,dexamethasone side effect,1
4431,dexamethasone therapy,1
2080,dextran,1
1077,dextrose,2
1933,dextrose-saline infusion,1
1705,diabetes insipidus,1
1332,diabetic background,2
2235,diabetic nephropathy,1
858,diagonal branch,2
2981,diagonal xr,1
269,dialysis,5
1852,diamorphine,1
3394,diaphragm,1
3815,diaphragm rupture,1
3519,diaphragmatic hernia,1
421,diaphragmatic rupture,4
915,diarrhea,2
3491,diastolic bp 90mmhg,1
6,diazepam,21
1060,diazepam iv,2
1194,diazipoxide,2
52,dic,11,disseminated intravascular coagulation
1700,diclofenac per rectal,1
2875,diclofenac sodium,1
532,diencephalon,3
3652,diet,1
4096,dietician,1
1999,diffuse systemic sclerosis,1
3534,diffuse wheeze,1
3385,"diffuse, smooth goiter",1
340,digeorge syndrome,4
150,digoxin,7
4419,digoxin level,1
1086,dilatation of the les,2
774,dilated cm,2,dilated cardiomyopathy
3818,diltiazem,1
1402,dilutional hyponatremia,1
222,dinner fork deformity,5
2461,diphenhydramine,1
797,diphtheria,2
1719,diploic vein,1
3591,dipstick for b-hcg,1
1033,dipyridamole,2
830,dipyridamole 200mg,2
3929,direct coombs test,1
4119,direct inguinal,1
481,direct inguinal hernia,4
2046,direct pharyngoscopy,1
1431,disc prolapse,1
2534,discharge and allow to go home,1
2286,discharge to the care of the general practitioner,1
4378,discharge with advice,1
3406,discharge with analgesics,1
3240,discharge with painkillers,1
1815,discharge with psychiatry referral,1
1531,dislocated elbow,1
576,dissecting aneurysm,3
1993,dissociation,1
4433,distraction testing,1
39,disulfiram,11
2506,diuresis renography,1
514,diuretic,3
1333,diuretics,2,diuretic
1015,diverticular disease,2
2355,diverticulectomy,1
812,diverticulitis,2
3015,diverticulosis,1
413,dka,4,diabetic ketoacidosis
424,dm,4,diabetes mellitus
613,dm background,3
811,dm retinopathy,2
1041,dmards,2,disease-modifying antirheumatic drugs
1601,do syringing,1
3529,does not pass through the superficial inguinal ring,1
1631,doesn’t pass through the deep inguinal ring,1
1403,don’t give any vaccine,1
637,don’t give vaccine,3
4180,dopamine inj,1
4228,dopamine iv,1
3318,doppler,1
4014,doppler us,1
3426,doppler us of legs,1
1565,doppler usg,1
1049,dormier basket,2
3214,dorsalis pedis,1
1475,dorsalispedis artery,1
3197,dosalepin,1
1277,dosulepin,2
2341,double strength normal saline,1
552,downs syndrome,3,down’s syndrome
405,down’s syndrome,4
1179,doxazosin,2
210,doxycycline,6
4032,doxycycline 100mg bd and metronidazole 400mg bd,1
4263,doxycycline oral,1
3883,doxycycline po,1
1055,dressing,2
548,dressler syndrome,3,dressler’s syndrome
1965,dresslers syndrome,1,dressler’s syndrome
1366,dressler’s syndrome,2
3324,drill a burr hole,1
1538,drink less milk,1
3135,drop attacks,1
3435,drowsiness,1
1426,drug hypersensitivity,1
989,drug induced,2
3068,drug induced hepatitis,1
984,drug induced personality disorder,2
786,drug induced psychosis,2
868,drug reaction,2
268,drug toxicity,5
1551,drugs,1
3098,dual energy xr abruptiometry,1
2514,duchenne muscular dystrophy,1
964,duchenne’s md,2
469,duct ectasia,4
4286,duct fistula,1
466,duct papilloma,4
3348,duloxetine,1
1342,duodenal atresia,2
657,duramater,3
44,dvt,11,deep vein thrombosis
912,dvt 2yrs ago,2
3007,dwarfism,1
1625,dyshidrosi,1
3133,dyslexia,1
1869,dysphonia,1
3732,dysplasia,1
140,dysthymia,7
2966,e.	transpyloric plane,1,transpyloric plane
2195,e.coli,1
3915,ear foreign body,1
892,ear infection,2
1159,ear wax,2
2225,early morning growth hormone,1
700,ebv,3,ebstein-barr virus
8,ecg,20
55,echo,10,echocardiogram
2259,echocardiogram,1
2149,echolalia,1
2148,echopraxia,1
2084,eclampsia,1
1192,ecstasy,2
3084,ecstasy/mdma/amphetamine,1
72,ect,9,electroconvulsive therapy
2501,ectopic acth,1,ectopic adrenocorticotropic hormone
27,ectopic pregnancy,13
467,ectropion,4
112,eczema,8
107,eeg,8
536,ekbom syndrome,3
1377,elasticated support bandage,1
1067,elective herniorrhaphy,2
610,elective herniotomy,3
3300,elective herniotomy + orchidopexy,1
435,electrolyte imbalance,4
2746,elevate in high sling for 2d,1
2025,elevated creatinine kinase,1
2433,elevating the donor's legs as this is usually due to a vasovagal syncope,1
3473,emboli,1
590,embolism,3
411,embolus,4
4040,emergency exploratory laparotomy,1
3297,emergency herniotomy,1
3299,emergency herniotomy + orchidopexy,1
3145,emergency laparotomy,1
646,emg,3,electromyography
1895,emollient,1
3363,emollient at night with steroid,1
4204,emotional liability,1
2538,emphysema,1
3561,empyema,1
1751,enapril (acei),1
3091,encephalopathy,1
1639,endocarditis,1
1780,endocervical sample,1
195,endocervical swab,6
209,endometrial ablation,6
572,endometrial biopsy,3
578,endometrial ca,3
1650,endometrial polyp,1
1541,endometrial sampling,1
212,endometriosis,6
4251,endometritiosis,1
711,endometritis,3
850,endomyseal antibodies,2
1198,endomyseal/alpha glidin antibody,2
2896,endomysial antibodies,1
571,endoscopic diverticulectomy,3
280,endoscopy,5
1034,endoscopy and biopsy,2
3477,endoscopy with biopsy,1
3808,endotracheal intubation,1
2432,ensure donor is adequately hydrated and has not skipped a meal,1
1683,entonox,1
2173,epidermolysis bullosa,1
1359,epididymal cyst,2
784,epididymitis,2
676,epididymo-orchitis,3
4009,epidiymo-orchitis,1,epididymo-orchitis
2466,epidural anaesthetic,1,epidural anesthesia
2163,epidural anesthesia,1
4429,epidural hematoma,1
2055,epidural hemorrhage,1
2324,epidural space,1
492,epidydimal cyst,3
936,epiglottitis,2
198,epilepsy,6
3274,epinephrine im,1
3163,epiphyseal fx,1
2282,episcleritis,1
1545,episiotomy,1
3509,epitrochlear ln,1
2179,epulis fissuratum,1
448,ercp,4,endoscopic retrograde cholantiopancreatography
3855,erect cxr,1
2220,erect xr abdomen,1
1309,erotomania,2
842,erysipelas,2
3431,erythema gangernosum,1
861,erythema marginatum,2
3428,erythema multiforme,1
863,erythema nodosum,2
1395,erythrocytes,1
153,erythromycin,7
4211,erythropoietin,1
1466,escharectomy,1
2422,escherichia coli (gram -ve),1
3516,esophageal atresia,1
3132,esophageal biopsy,1
1227,esophageal ca,2,esophageal carcinoma
2751,esophageal ca 1,1,esophageal ca
3560,esophageal candidiasis,1
51,esophageal carcinoma,11
3333,esophageal manometry,1
2825,esophageal rupture,1
318,esophageal spasm,4
2808,esophageal stricture,1
1023,esophageal varices,2
2729,esophageal web,1
2557,esophagitis,1
33,esr,12,erythrocyte sedimentation rate
3661,esr up by 4x,1
702,essential htn,3
4475,essential thrombocythemia,1
2942,establish if pt has a prv mental illness,1
2022,estradiol,1
3966,estrogen,1
1557,estrogen gel,1
186,eswl,6,extracorporeal shock wave lithotripsy
2457,ethanol,1
3750,ethmoid sinus,1
4282,ethosuximide,1
3343,etonogestrol,1
2931,evaluate pt’s capacity to refuse tx,1
3965,evening primrose,1
769,ewing’s sarcoma,2
1550,exam under anesthesia,1
3901,exam under ga,1
1706,examine throat,1
2770,excess colloid,1
2771,excess dextrose,1
1462,excess of mature lymphocytes,1
1798,excess vit d loss in urine,1
2769,excessive k+,1
3908,exchange transfusion,1
1578,excision and biopsy,1
2821,excision biopsy,1
2785,excision biopsy of the breast,1
3152,exercise challenge,1
3518,exomphalos,1
658,exostosis,3
2607,exotosis,1
2083,explain this physiologic hemodynamic anemia,1
1307,exploratory laparoscopy,2
743,exploratory laparotomy,3
1242,exploratory surgery,2
1709,explore again,1
3364,exposure to coal mine,1
4144,extensor carpi radialis,1
1168,extensor carpi ulnaris,2
1169,extensor digitorum,2
1170,extensor indicis,2
1171,extensor pollicis brevis,2
1172,extensor pollicis longus,2
3291,extensor retinaculum,1
2894,external and internal oblique muscles,1
4104,external hemorrhoids,1
1296,external iliac,2
257,external iliac ln,5
687,external iliac muscle,3
322,external laryngeal nerve injury,4
2715,external oblique aponeurosis,1
1177,external rotation,2
2858,extracampine visual hallucinations,1
3571,extradural,1
412,extradural hematoma,4
566,extradural hemorrhage,3
333,extrinsic allergic alveolitis,4
2570,eye sight,1
145,facial nerve,7
2156,facial nerve block,1
2789,facial nerve palsy,1
503,facial xr,3
2211,factitious,1
1909,factor v leiden,1
2333,failure of alpha chain production,1
2321,failure of beta chain production,1
2111,failure to suppress morning cortisol with dexamethasone,1
4024,false +ve,1
4026,false –ve,1
867,fam hx,2
2537,familial hyperaldosteronism,1
3219,family counselling,1
3698,family hx,1
3772,fasciotomy,1
2473,fascitis,1
1525,fasting blood glucose conc,1
3515,fasting blood sugar,1
2897,fasting serum glucose conc,1
4493,fat embolism,1
1336,fat necrosis,2
1622,fatty necrosis of breast,1
1736,fatty/lipid degeneration,1
2547,feacal incontinence,1
519,febrile convulsion,3
3826,fecal-oral,1
2221,feed test,1
1552,feeds via ngt,1
4092,femoral,1
446,femoral aneurysm,4
507,femoral artery,3
2937,femoral artery pulse felt,1
119,femoral hernia,7
445,femoral nerve,4
1783,femoro-popliteal artery,1
2261,femoropopliteal,1
1449,fentanyl,1
450,fentanyl patch,4
4164,fentanyl patches,1
2081,ferrous sulphate,1
3622,ferrous sulphate 200mg/d po,1
3000,fetal ctg,1,fetal cardiotocography
854,fetal scalp blood sample,2
1196,ffp,2,fresh frozen plasma
1548,fiber diet,1
2527,fibro-adenoma,1,fibroadenoma
683,fibroadenoma,3
685,fibroadenosis,3
3339,fibrocystic dysplasia,1
4374,fibroid resection,1
1318,fibroid uterus,2
535,fibroids,3
2189,fibroma,1
2608,fibrosarcoma,1
921,fibular fx,2
1410,filariasis,1
3987,first part of duodenum,1
3799,first stage,1
3382,"first use emollient, then steroid",1
2548,fistula in ano,1
2802,flail chest,1
4303,flamingo pink tympanic membrane,1
4203,flat affect,1
2482,flavivirus,1
3683,flecainide,1
4209,flexible cystoscopy,1
4145,flexor digitorum profundum,1,flexor digitorum profundus
1161,flexor digitorum profundus,2
4335,flexor pollicis longus,1
2805,flial chest,1
1135,flight of ideas,2
822,flucloxacillin,2
3884,flucloxacillin po,1
967,fluconazole,2
4229,fluid challenge,1
4464,fluid replacement,1
2797,fluid resuscitation and antibiotics iv,1
1346,fluid retention,2
1728,fluids and alpha blockers,1
1891,fluids po,1
1890,fluids via ngt,1
2425,flumazenil,1
49,fluoxetine,11
4013,flupenthixol,1
3738,fluphenazine,1
1994,fluticasone + salbutamol inhaled,1
163,fnac,6,fine-needle aspiration cytology
2079,folate,1
325,folate def,4,folate deficiency
1505,folate deficiency,1
3623,folate supplement,1
1252,folic acid,2
1729,folie a deux,1
1088,folliculitis,2
3241,follow up in fx clinic,1
3242,follow up in pediatric opd,1
3243,follow up with gp,1
923,forceps,2
102,foreign body,8
4505,foreign body aspiration,1
1946,fork test,1
2495,four years,1
1623,fournier’s gangrene,1
2498,fourteen year,1
4527,fractured ribs,1
202,fragile x syndrome,6
895,fregoli syndrome,2
3018,freidriech’s ataxia,1
3450,frey’s syndrome,1
2807,frontal cortex,1
1498,frontal lobe,1
951,fronto-temporal dementia,2
1519,frontotemporal dementia,1,fronto-temporal dementia,
3502,fsgs,1,focal segmental glomerulosclerosis
2021,fsh,1,follicle-stimulating hormone
4381,full arm cast,1
1838,full course of dtp,1
2289,full course of hepatitis b vaccine,1
4331,full course of tetanus vaccine only,1
3229,functional dysphonia/vocal cords,1
3092,functional hearing loss,1
761,fundoscopy,3
2967,fundus of the gallbladder,1
1059,fungal infection,2
179,furosemide,6
973,furosemide iv,2
461,furuncle,4
1773,fx,1
4124,fx mid radius,1
4125,fx mid ulnar,1
4126,fx neck of humerus,1
3911,fx nose,1
3830,fx of neck of femur,1
3832,fx of shaft of femur,1
3758,fx radial head,1
744,fx ribs,3
4127,fx shaft of humerus,1
3934,g6pd,1,g6pd deficiency
174,g6pd deficiency,6
3928,g6pd enzyme assay,1
485,gabapentin,3,gabapentin
1875,gabapentine (1st line),1,gabapentin
19,gad,15,generalized anxiety disorder
342,galactosemia,4
2779,gall bladder cancer,1
2120,gallstone ileus,1
992,game keeper thumb,2
4110,gangrene,1
433,ganser syndrome,4
3936,garden spade deformi,1
350,garden spade deformity,4
875,gardenella,2
3271,gardenella only,1
2556,gastric ca,1,gastric carcinoma
981,gastric cancer,2,gastric carcinoma
843,gastric carcinoma,2
440,gastric lavage,4
2677,gastric tb,1
870,gastric washing,2
2626,gastrinoma,1
3517,gastrochiasis,1
817,gastroenteritis,2
709,gastroscopy,3
4377,gastrostomy,1
2406,gaucher's disease,1
1724,gbs,1,guillain-barre syndrome
177,gca,6,giant cell arteritis
4189,gcsf,1,granulocyte colony-stimulating factor
2581,gdm,1,gestational diabetes mellitus
3315,ge,1
2509,gellhorn pessary,1
2153,general anesthesia,1
3472,generalized tonic-clonic,1
1106,genetic testing and counselling,2
678,gentamicin,3
4258,gentamicin patch on the round window,1
3885,gentamicin po,1
3476,gentamicin topical,1
836,genu valgus,2
3336,gerd,1,gastroesophageal reflux disorder
2073,gestational htn,1
1870,get letter signed from the gp,1
1850,get letter signed from the pt,1
1849,get letter signed from the wife,1
2067,gi hemorrhage,1
3217,giardiasis,1
2614,gibbus,1
1964,gilberts syndrome,1,gilbert’s syndrome
2430,gilbert’s syndrome,1
1507,give 0.25ml in 1000u epinephrine im,1
3374,give 100% oxygen,1
1506,give 10mg chlorphearamine im,1
1504,give 50ml hydrocortisone im,1
1406,give all vaccines except bcg vaccine,1
1404,give all vaccines except live attenuated vaccines,1
3354,give analgesia,1
3851,give analgesic,1
3355,give antibiotics,1
3581,give complete dpt vaccine course,1
3582,give dpt and tetanus ig,1
3584,give dpt only,1
638,give half dose of vaccine,3
3773,give insulin and saline pre-op,1
3776,give insulin as usual pre-op,1
3775,give iv insulin + dextrose + saline pre-op,1
1816,give n-acetylcysteine,1
1405,give only bcg vaccine,1
4138,give oxygen,1
639,give paracetamol with future doses of the same vaccine,3
3667,give statin,1
3403,give statin+warfarin,1
2207,give strong analgesic,1
3563,give tt only,1
1682,give varicella ig,1
1686,give varicella vaccination,1
4382,glandular fever,1
223,glaucoma,5
1005,glitazone,2
3708,globus hystericus,1
1025,glomerulonephritis,2
3507,glomerulonephropathy,1
190,glossopharyngeal nerve,6
674,glucose,3
2590,glucose tolerance test,1
2718,glue ear,1
1202,gluteal nerve,2
846,glycerine suppository,2
2899,glycogen storage disease,1
1526,glycosylated hemoglobin - hba1c,1
4002,gn,1,glomerulonephritis
900,goiter,2
1668,gonococcal cervicitis,1
3270,"gonorrhea, gardenella",1
3629,good pasture syndrome,1,good pasture’s syndrome
844,good pastures syndrome,2,good pasture’s syndrome
1009,good pasture’s syndrome,2
2478,goodpasture’s syndrome,1,good pasture’s syndrome
199,gout,6
4172,gown and mask,1
4039,gp,1
3458,gp to sort out family issues,1
2648,graft vs host disease,1
809,gram +ve diplococci in sputum,2
1268,gram +ve diplococcic,2
808,gram -ve diplococci in sputum,2
4168,gram negative diplococci,1
4167,gram positive diplococcic,1
4422,gram –ve cocci,1
4050,gram –ve diplococcic,1
3184,grand mal,1
908,grandeur,2
1444,grandiosity,1
732,granulocyte without blast cells,3
3786,granulocytes wthout blast cells,1
3847,graves disease,1,grave’s disease
3144,grave’s disease,1
3447,green stick fx,1
4128,green stick fx of distal radius,1
4300,grh analogues,1
4481,grieving,1
2845,gtn,1,ganadrotropin-releasing hormone analogues
3017,guillian-barre,1
386,guilt,4
838,gun stock deformity,2
3935,gun-stock deformity,1
2636,gutenbergers test,1
2900,h. influenza,1
1457,h. pylori infection,1
2622,h. pylori test,1
1579,h.pylori breath test,1
2733,h2 blocker,1
2434,haemoglobin of the donor meets the minimum requirement for donation,1
2411,haemophilia,1
2423,haemophilus influenza,1
1516,hairline fx of the spine,1
2348,hairy cell leukemia,1
1096,hairy leukoplakia,2
2829,hallpikes maneovure,1
2635,hallpikes maneuver,1,hallpikes maneovure
625,hallucination,3
3888,haloperido,1
26,haloperidol,13
4442,hand over to social worker,1
713,hba1c,3
2428,hcc,1,hepatocellular carcinoma
1663,hcg measurements,1
4455,he has also taken another substance apart from methadone,1
1961,he will have brain abscess,1
1976,he will have encephalitis,1
1947,he will have hearing impairment,1
1910,he will recover fully to his prv health,1
840,head injury,2
2853,head of radius,1
3554,head roll test,1
3598,head trauma,1
3634,head xr,1
815,headache,2
3419,headache and dizziness,1
3109,hearing test,1
4341,heart block,1
3647,heel of both hand,1
3646,heel of one hand,1
2542,heel prick test,1
2832,heel-shin test,1
155,hellp syndrome,6
4385,helmet shaped cell,1
4498,hemangioma,1
976,hematocele,2
233,hematoma,5
1184,hematometrium,2
4533,hemlich maneuver,1
628,hemochromatosis,3
3467,hemodialysis urgent,1
2768,hemodilution,1
2431,hemolysis,1
1269,hemolytic anemia,2
247,hemophilia,5
931,hemophilia a,2
933,hemophilia b,2
2711,hemophilius influenze,1,h. influenza
3595,hemophilus,1
3859,hemophilus influenze,1,h. influenza
1411,hemopneumothorax,1
4480,hemorrhoid,1,hemorrhoids
3869,hemorrhoids,1
4499,hemosiderosis,1
214,hemothorax,6
549,hep a,3
4018,hep a & c,1
376,hep b,4
1499,hep b full vaccine and ig,1
